,song_name,song_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
61,Cars,4QQEzkxcONBthDLfzqIh9S,Gary Numan,0.545,0.578,2,-8.745,1,0.0406,0.0114,6.57e-05,0.0692,0.819,128.038,audio_features,4QQEzkxcONBthDLfzqIh9S,spotify:track:4QQEzkxcONBthDLfzqIh9S,https://api.spotify.com/v1/tracks/4QQEzkxcONBthDLfzqIh9S,https://api.spotify.com/v1/audio-analysis/4QQEzkxcONBthDLfzqIh9S,238907,4
62,New Gold Dream (81/82/83/84),7MhDU9xSWM1LPQGPFkAEJC,Simple Minds,0.586,0.753,9,-10.581,1,0.0331,3.01e-05,0.544,0.342,0.657,123.357,audio_features,7MhDU9xSWM1LPQGPFkAEJC,spotify:track:7MhDU9xSWM1LPQGPFkAEJC,https://api.spotify.com/v1/tracks/7MhDU9xSWM1LPQGPFkAEJC,https://api.spotify.com/v1/audio-analysis/7MhDU9xSWM1LPQGPFkAEJC,338809,4
63,Younger Days,1hEeRFUwynarsuHUzWXXzG,The Fatal Flowers,0.536,0.849,2,-6.956,1,0.0435,0.0185,3.27e-06,0.306,0.305,115.76,audio_features,1hEeRFUwynarsuHUzWXXzG,spotify:track:1hEeRFUwynarsuHUzWXXzG,https://api.spotify.com/v1/tracks/1hEeRFUwynarsuHUzWXXzG,https://api.spotify.com/v1/audio-analysis/1hEeRFUwynarsuHUzWXXzG,188133,4
64,Pretty in Pink,1K1TFdBh7NrDyKiwiJEmsy,The Psychedelic Furs,0.386,0.916,2,-5.955,1,0.0741,0.105,0.00991,0.325,0.775,135.642,audio_features,1K1TFdBh7NrDyKiwiJEmsy,spotify:track:1K1TFdBh7NrDyKiwiJEmsy,https://api.spotify.com/v1/tracks/1K1TFdBh7NrDyKiwiJEmsy,https://api.spotify.com/v1/audio-analysis/1K1TFdBh7NrDyKiwiJEmsy,238107,4
65,Mad World,0fW13W2PZe6zq87vqUBR66,Tears For Fears,0.646,0.902,4,-5.997,1,0.0455,0.0662,0.0285,0.0621,0.936,118.721,audio_features,0fW13W2PZe6zq87vqUBR66,spotify:track:0fW13W2PZe6zq87vqUBR66,https://api.spotify.com/v1/tracks/0fW13W2PZe6zq87vqUBR66,https://api.spotify.com/v1/audio-analysis/0fW13W2PZe6zq87vqUBR66,215400,4
66,Rapture - Remastered 2001,0D6qZlc6vNR7PDW2RKGPsV,Blondie,0.7,0.845,2,-5.69,1,0.0331,0.403,0.000586,0.34,0.81,107.523,audio_features,0D6qZlc6vNR7PDW2RKGPsV,spotify:track:0D6qZlc6vNR7PDW2RKGPsV,https://api.spotify.com/v1/tracks/0D6qZlc6vNR7PDW2RKGPsV,https://api.spotify.com/v1/audio-analysis/0D6qZlc6vNR7PDW2RKGPsV,391427,4
67,The Lady Don't Mind - 2005 Remaster,6xaYStR8hIimvEmKLwv4Gh,Talking Heads,0.75,0.877,4,-5.93,0,0.0308,0.302,0.0467,0.0723,0.977,127.996,audio_features,6xaYStR8hIimvEmKLwv4Gh,spotify:track:6xaYStR8hIimvEmKLwv4Gh,https://api.spotify.com/v1/tracks/6xaYStR8hIimvEmKLwv4Gh,https://api.spotify.com/v1/audio-analysis/6xaYStR8hIimvEmKLwv4Gh,238907,4
68,Seven Seas,2L7FTi2Fopo0ZJX0MkUXKS,Echo & the Bunnymen,0.556,0.829,0,-5.123,1,0.0373,0.105,7.22e-05,0.29,0.793,134.382,audio_features,2L7FTi2Fopo0ZJX0MkUXKS,spotify:track:2L7FTi2Fopo0ZJX0MkUXKS,https://api.spotify.com/v1/tracks/2L7FTi2Fopo0ZJX0MkUXKS,https://api.spotify.com/v1/audio-analysis/2L7FTi2Fopo0ZJX0MkUXKS,199386,4
69,Duel,3v7qgdQzpiNulr8eytLNXX,Propaganda,0.674,0.702,5,-11.329,0,0.0342,0.25,0.365,0.13,0.536,144.876,audio_features,3v7qgdQzpiNulr8eytLNXX,spotify:track:3v7qgdQzpiNulr8eytLNXX,https://api.spotify.com/v1/tracks/3v7qgdQzpiNulr8eytLNXX,https://api.spotify.com/v1/audio-analysis/3v7qgdQzpiNulr8eytLNXX,288227,4
70,I'm In Love With A German Film Star,7A3rywP8wA9HbL36NMnD81,The Passions,0.731,0.63,11,-8.275,1,0.0318,0.206,0.106,0.11,0.361,114.313,audio_features,7A3rywP8wA9HbL36NMnD81,spotify:track:7A3rywP8wA9HbL36NMnD81,https://api.spotify.com/v1/tracks/7A3rywP8wA9HbL36NMnD81,https://api.spotify.com/v1/audio-analysis/7A3rywP8wA9HbL36NMnD81,241320,4
71,Johnny Come Home,4fFxkU9C7prSviiYtvlV8V,Fine Young Cannibals,0.775,0.882,10,-6.96,1,0.0458,0.00898,0.000247,0.0628,0.963,133.62,audio_features,4fFxkU9C7prSviiYtvlV8V,spotify:track:4fFxkU9C7prSviiYtvlV8V,https://api.spotify.com/v1/tracks/4fFxkU9C7prSviiYtvlV8V,https://api.spotify.com/v1/audio-analysis/4fFxkU9C7prSviiYtvlV8V,211507,4
72,I Still Believe (Great Design),6XpG30QPzV1wkuUhUMw64l,The Call,0.539,0.649,1,-12.521,1,0.0296,0.00772,0.0129,0.0891,0.643,101.327,audio_features,6XpG30QPzV1wkuUhUMw64l,spotify:track:6XpG30QPzV1wkuUhUMw64l,https://api.spotify.com/v1/tracks/6XpG30QPzV1wkuUhUMw64l,https://api.spotify.com/v1/audio-analysis/6XpG30QPzV1wkuUhUMw64l,331240,4
73,Suedehead - 2011 Remaster,0kA5scXMiaO5Ms2GQ4pRWa,Morrissey,0.529,0.989,2,-4.5,1,0.042,0.00126,0.00148,0.0567,0.669,142.29,audio_features,0kA5scXMiaO5Ms2GQ4pRWa,spotify:track:0kA5scXMiaO5Ms2GQ4pRWa,https://api.spotify.com/v1/tracks/0kA5scXMiaO5Ms2GQ4pRWa,https://api.spotify.com/v1/audio-analysis/0kA5scXMiaO5Ms2GQ4pRWa,235520,4
74,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,5YUJMvTg4AWHKjqQidTsGK,Buzzcocks,0.266,0.831,4,-9.07,1,0.0453,0.000862,0.0,0.0555,0.778,175.514,audio_features,5YUJMvTg4AWHKjqQidTsGK,spotify:track:5YUJMvTg4AWHKjqQidTsGK,https://api.spotify.com/v1/tracks/5YUJMvTg4AWHKjqQidTsGK,https://api.spotify.com/v1/audio-analysis/5YUJMvTg4AWHKjqQidTsGK,163693,4
75,Radio Free Europe,7A6Z9bZgSq8WRuoDIVNM6P,R.E.M.,0.36,0.861,9,-7.089,1,0.0493,0.00123,0.0217,0.126,0.721,155.121,audio_features,7A6Z9bZgSq8WRuoDIVNM6P,spotify:track:7A6Z9bZgSq8WRuoDIVNM6P,https://api.spotify.com/v1/tracks/7A6Z9bZgSq8WRuoDIVNM6P,https://api.spotify.com/v1/audio-analysis/7A6Z9bZgSq8WRuoDIVNM6P,245787,4
76,This Is the Day,5O7RVmqK3AYoFfyeafxOqH,The The,0.56,0.875,10,-4.483,1,0.0518,0.0131,0.000693,0.063,0.538,141.661,audio_features,5O7RVmqK3AYoFfyeafxOqH,spotify:track:5O7RVmqK3AYoFfyeafxOqH,https://api.spotify.com/v1/tracks/5O7RVmqK3AYoFfyeafxOqH,https://api.spotify.com/v1/audio-analysis/5O7RVmqK3AYoFfyeafxOqH,297067,4
77,Veronica,5zHgT1ibsBrSOEnQwZapto,Elvis Costello,0.63,0.757,0,-6.731,1,0.0359,0.128,4.9e-05,0.355,0.737,153.989,audio_features,5zHgT1ibsBrSOEnQwZapto,spotify:track:5zHgT1ibsBrSOEnQwZapto,https://api.spotify.com/v1/tracks/5zHgT1ibsBrSOEnQwZapto,https://api.spotify.com/v1/audio-analysis/5zHgT1ibsBrSOEnQwZapto,189507,4
78,Enola Gay - Remastered,3NYCaxkggl0Hh8vQptSUvV,Orchestral Manoeuvres In The Dark,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,audio_features,3NYCaxkggl0Hh8vQptSUvV,spotify:track:3NYCaxkggl0Hh8vQptSUvV,https://api.spotify.com/v1/tracks/3NYCaxkggl0Hh8vQptSUvV,https://api.spotify.com/v1/audio-analysis/3NYCaxkggl0Hh8vQptSUvV,213693,4
79,New Moon on Monday,35JVOjqj3ZqdyB8kvynb3q,Duran Duran,0.67,0.87,7,-4.694,1,0.0812,0.369,0.0,0.579,0.738,122.277,audio_features,35JVOjqj3ZqdyB8kvynb3q,spotify:track:35JVOjqj3ZqdyB8kvynb3q,https://api.spotify.com/v1/tracks/35JVOjqj3ZqdyB8kvynb3q,https://api.spotify.com/v1/audio-analysis/35JVOjqj3ZqdyB8kvynb3q,258880,4
80,"Birth, School, Work, Death",4WEPWs9LmYPEaUCQlSzZC3,The Godfathers,0.524,0.798,9,-9.961,1,0.037,0.000896,0.00525,0.0946,0.688,120.67,audio_features,4WEPWs9LmYPEaUCQlSzZC3,spotify:track:4WEPWs9LmYPEaUCQlSzZC3,https://api.spotify.com/v1/tracks/4WEPWs9LmYPEaUCQlSzZC3,https://api.spotify.com/v1/audio-analysis/4WEPWs9LmYPEaUCQlSzZC3,248293,4
81,Nobody's Diary - 2008 Remaster,12uZzPLGpbjC64huvqynp3,Yazoo,0.829,0.709,9,-7.002,1,0.0351,0.295,0.00132,0.165,0.78,128.776,audio_features,12uZzPLGpbjC64huvqynp3,spotify:track:12uZzPLGpbjC64huvqynp3,https://api.spotify.com/v1/tracks/12uZzPLGpbjC64huvqynp3,https://api.spotify.com/v1/audio-analysis/12uZzPLGpbjC64huvqynp3,272293,4
82,This Charming Man - 2011 Remaster,1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,audio_features,1FvDJ9KGxcqwv1utyPL3JZ,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/tracks/1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/audio-analysis/1FvDJ9KGxcqwv1utyPL3JZ,162920,4
83,Theme For Great Cities,5HbCsT9WyEhnhw75QUr1A5,Simple Minds,0.536,0.808,8,-13.407,1,0.0439,0.0579,0.894,0.117,0.678,122.408,audio_features,5HbCsT9WyEhnhw75QUr1A5,spotify:track:5HbCsT9WyEhnhw75QUr1A5,https://api.spotify.com/v1/tracks/5HbCsT9WyEhnhw75QUr1A5,https://api.spotify.com/v1/audio-analysis/5HbCsT9WyEhnhw75QUr1A5,351867,4
84,Somewhere Down The Crazy River,4RiC0i1VIybdCtTIVhqVVH,Robbie Robertson,0.544,0.355,5,-17.764,0,0.0479,0.0642,1.73e-05,0.117,0.746,81.525,audio_features,4RiC0i1VIybdCtTIVhqVVH,spotify:track:4RiC0i1VIybdCtTIVhqVVH,https://api.spotify.com/v1/tracks/4RiC0i1VIybdCtTIVhqVVH,https://api.spotify.com/v1/audio-analysis/4RiC0i1VIybdCtTIVhqVVH,295373,4
85,Tears Run Rings,7jEQ43V8AA7UQ6NcG4x1ki,Marc Almond,0.688,0.665,10,-11.945,1,0.032,0.34,0.0,0.0593,0.726,134.384,audio_features,7jEQ43V8AA7UQ6NcG4x1ki,spotify:track:7jEQ43V8AA7UQ6NcG4x1ki,https://api.spotify.com/v1/tracks/7jEQ43V8AA7UQ6NcG4x1ki,https://api.spotify.com/v1/audio-analysis/7jEQ43V8AA7UQ6NcG4x1ki,261688,4
86,Can't Get Used to Losing You,50zDW6mlH2nrGmMR8QPpT5,The Beat,0.812,0.468,9,-11.356,0,0.0411,0.00693,0.155,0.0678,0.888,112.775,audio_features,50zDW6mlH2nrGmMR8QPpT5,spotify:track:50zDW6mlH2nrGmMR8QPpT5,https://api.spotify.com/v1/tracks/50zDW6mlH2nrGmMR8QPpT5,https://api.spotify.com/v1/audio-analysis/50zDW6mlH2nrGmMR8QPpT5,185067,4
87,The Lebanon,5d4ZCmvSLvjMOSdIKkCyQ5,The Human League,0.605,0.619,4,-13.034,0,0.0478,0.000787,0.00316,0.0848,0.49,124.059,audio_features,5d4ZCmvSLvjMOSdIKkCyQ5,spotify:track:5d4ZCmvSLvjMOSdIKkCyQ5,https://api.spotify.com/v1/tracks/5d4ZCmvSLvjMOSdIKkCyQ5,https://api.spotify.com/v1/audio-analysis/5d4ZCmvSLvjMOSdIKkCyQ5,304907,4
88,Tempted,42pwUwxNpqxPEEzCnu7eOn,Squeeze,0.729,0.475,4,-7.366,1,0.0271,0.112,5.03e-05,0.0594,0.231,95.108,audio_features,42pwUwxNpqxPEEzCnu7eOn,spotify:track:42pwUwxNpqxPEEzCnu7eOn,https://api.spotify.com/v1/tracks/42pwUwxNpqxPEEzCnu7eOn,https://api.spotify.com/v1/audio-analysis/42pwUwxNpqxPEEzCnu7eOn,241013,4
89,"The Look Of Love, Pt.1",0JdH2hTeU4zrC7zwiAJ6ck,ABC,0.74,0.844,9,-5.443,0,0.0773,0.0394,0.000275,0.28,0.878,120.984,audio_features,0JdH2hTeU4zrC7zwiAJ6ck,spotify:track:0JdH2hTeU4zrC7zwiAJ6ck,https://api.spotify.com/v1/tracks/0JdH2hTeU4zrC7zwiAJ6ck,https://api.spotify.com/v1/audio-analysis/0JdH2hTeU4zrC7zwiAJ6ck,210707,4
90,Cloudbusting,5atQ2haKP5LT65WM0KUts3,Kate Bush,0.68,0.248,1,-17.465,0,0.0328,0.696,8.88e-06,0.0839,0.812,112.806,audio_features,5atQ2haKP5LT65WM0KUts3,spotify:track:5atQ2haKP5LT65WM0KUts3,https://api.spotify.com/v1/tracks/5atQ2haKP5LT65WM0KUts3,https://api.spotify.com/v1/audio-analysis/5atQ2haKP5LT65WM0KUts3,310160,4
91,Waterfall - Remastered,4CWgqHRJjDLd2PCedMz8eY,The Stone Roses,0.491,0.686,11,-8.22,1,0.0289,0.0236,0.263,0.451,0.437,103.715,audio_features,4CWgqHRJjDLd2PCedMz8eY,spotify:track:4CWgqHRJjDLd2PCedMz8eY,https://api.spotify.com/v1/tracks/4CWgqHRJjDLd2PCedMz8eY,https://api.spotify.com/v1/audio-analysis/4CWgqHRJjDLd2PCedMz8eY,278827,4
92,Fall On Me - 2011 Remaster,3xPKSMgZl4N3rfTyIgSPfa,R.E.M.,0.432,0.852,0,-4.865,1,0.0473,0.0711,0.000391,0.155,0.596,118.256,audio_features,3xPKSMgZl4N3rfTyIgSPfa,spotify:track:3xPKSMgZl4N3rfTyIgSPfa,https://api.spotify.com/v1/tracks/3xPKSMgZl4N3rfTyIgSPfa,https://api.spotify.com/v1/audio-analysis/3xPKSMgZl4N3rfTyIgSPfa,169920,4
93,Just Like Honey,1LwP9g1Hjbs64jXM2Qsxry,The Jesus and Mary Chain,0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,audio_features,1LwP9g1Hjbs64jXM2Qsxry,spotify:track:1LwP9g1Hjbs64jXM2Qsxry,https://api.spotify.com/v1/tracks/1LwP9g1Hjbs64jXM2Qsxry,https://api.spotify.com/v1/audio-analysis/1LwP9g1Hjbs64jXM2Qsxry,182493,4
94,Crash,7COcoiWy4fuz0nH2v8BkRD,The Primitives,0.369,0.54,11,-11.147,1,0.0321,0.0809,0.000149,0.76,0.915,170.004,audio_features,7COcoiWy4fuz0nH2v8BkRD,spotify:track:7COcoiWy4fuz0nH2v8BkRD,https://api.spotify.com/v1/tracks/7COcoiWy4fuz0nH2v8BkRD,https://api.spotify.com/v1/audio-analysis/7COcoiWy4fuz0nH2v8BkRD,152200,4
95,Waiting For A Train,42B78nSUeYYpdzmeWciyPM,Flash and the Pan,0.837,0.786,7,-11.021,1,0.0583,0.145,0.237,0.0404,0.88,134.306,audio_features,42B78nSUeYYpdzmeWciyPM,spotify:track:42B78nSUeYYpdzmeWciyPM,https://api.spotify.com/v1/tracks/42B78nSUeYYpdzmeWciyPM,https://api.spotify.com/v1/audio-analysis/42B78nSUeYYpdzmeWciyPM,224560,4
96,(Feels Like) Heaven,5Cysri5ZFGSZRIsYe4MBPe,Fiction Factory,0.544,0.874,3,-8.459,1,0.0394,0.0674,0.00809,0.242,0.785,116.814,audio_features,5Cysri5ZFGSZRIsYe4MBPe,spotify:track:5Cysri5ZFGSZRIsYe4MBPe,https://api.spotify.com/v1/tracks/5Cysri5ZFGSZRIsYe4MBPe,https://api.spotify.com/v1/audio-analysis/5Cysri5ZFGSZRIsYe4MBPe,209187,4
97,Love Is a Stranger - 2018 Remastered,1BbNPyaEztUnqz2Gh1L7Sq,Eurythmics,0.781,0.456,5,-14.642,1,0.03,0.00513,0.0,0.113,0.511,121.998,audio_features,1BbNPyaEztUnqz2Gh1L7Sq,spotify:track:1BbNPyaEztUnqz2Gh1L7Sq,https://api.spotify.com/v1/tracks/1BbNPyaEztUnqz2Gh1L7Sq,https://api.spotify.com/v1/audio-analysis/1BbNPyaEztUnqz2Gh1L7Sq,223800,4
98,Love Plus One,4vwLjB2NRtl9b34jRe6cWd,Haircut 100,0.786,0.517,0,-14.507,1,0.0445,0.034,0.546,0.0998,0.958,136.923,audio_features,4vwLjB2NRtl9b34jRe6cWd,spotify:track:4vwLjB2NRtl9b34jRe6cWd,https://api.spotify.com/v1/tracks/4vwLjB2NRtl9b34jRe6cWd,https://api.spotify.com/v1/audio-analysis/4vwLjB2NRtl9b34jRe6cWd,212573,4
99,Everything Counts,6fjfJSj5sWSih9QG8kB1ey,Depeche Mode,0.647,0.741,9,-8.268,0,0.0272,0.0818,6.43e-06,0.359,0.659,113.695,audio_features,6fjfJSj5sWSih9QG8kB1ey,spotify:track:6fjfJSj5sWSih9QG8kB1ey,https://api.spotify.com/v1/tracks/6fjfJSj5sWSih9QG8kB1ey,https://api.spotify.com/v1/audio-analysis/6fjfJSj5sWSih9QG8kB1ey,238987,4
100,Mirror in the Bathroom,2JV6DM5CGcpThMVZtucCqC,The Beat,0.633,0.637,7,-10.431,1,0.0464,0.151,0.0278,0.035,0.941,171.853,audio_features,2JV6DM5CGcpThMVZtucCqC,spotify:track:2JV6DM5CGcpThMVZtucCqC,https://api.spotify.com/v1/tracks/2JV6DM5CGcpThMVZtucCqC,https://api.spotify.com/v1/audio-analysis/2JV6DM5CGcpThMVZtucCqC,189667,4
101,Rain,044Q9fAQQkXahoxtHJlJj7,The Cult,0.561,0.782,0,-7.301,1,0.0309,2.45e-05,0.872,0.34,0.52,122.571,audio_features,044Q9fAQQkXahoxtHJlJj7,spotify:track:044Q9fAQQkXahoxtHJlJj7,https://api.spotify.com/v1/tracks/044Q9fAQQkXahoxtHJlJj7,https://api.spotify.com/v1/audio-analysis/044Q9fAQQkXahoxtHJlJj7,236733,4
102,World Shut Your Mouth,2GF0D3d6LKIsDnk8ufpBQa,Julian Cope,0.642,0.82,9,-6.789,0,0.0619,0.0128,1.16e-06,0.299,0.782,126.25,audio_features,2GF0D3d6LKIsDnk8ufpBQa,spotify:track:2GF0D3d6LKIsDnk8ufpBQa,https://api.spotify.com/v1/tracks/2GF0D3d6LKIsDnk8ufpBQa,https://api.spotify.com/v1/audio-analysis/2GF0D3d6LKIsDnk8ufpBQa,215000,4
103,Only You,15Mh8m2BGTUptR8yy7fNAS,Yazoo,0.752,0.307,9,-17.063,1,0.0398,0.332,0.000135,0.0829,0.854,106.158,audio_features,15Mh8m2BGTUptR8yy7fNAS,spotify:track:15Mh8m2BGTUptR8yy7fNAS,https://api.spotify.com/v1/tracks/15Mh8m2BGTUptR8yy7fNAS,https://api.spotify.com/v1/audio-analysis/15Mh8m2BGTUptR8yy7fNAS,194173,4
104,Tainted Love / Where Did Our Love Go - Extended Version / Medley,5fkfdFPtgeYGvpGYblD7l1,Soft Cell,0.679,0.394,7,-8.574,1,0.0641,0.461,0.00124,0.409,0.463,144.214,audio_features,5fkfdFPtgeYGvpGYblD7l1,spotify:track:5fkfdFPtgeYGvpGYblD7l1,https://api.spotify.com/v1/tracks/5fkfdFPtgeYGvpGYblD7l1,https://api.spotify.com/v1/audio-analysis/5fkfdFPtgeYGvpGYblD7l1,542360,4
105,Are 'Friends' Electric?,4YMjssjl6JWPF4ZIcvcwkg,Gary Numan,0.423,0.748,5,-9.832,1,0.0387,0.03,0.221,0.169,0.428,93.977,audio_features,4YMjssjl6JWPF4ZIcvcwkg,spotify:track:4YMjssjl6JWPF4ZIcvcwkg,https://api.spotify.com/v1/tracks/4YMjssjl6JWPF4ZIcvcwkg,https://api.spotify.com/v1/audio-analysis/4YMjssjl6JWPF4ZIcvcwkg,325200,4
106,We Care a Lot,6POtqN3YbM7gFHpm0MRs9M,Faith No More,0.805,0.893,2,-5.151,1,0.0436,0.0827,7.83e-05,0.0631,0.898,108.912,audio_features,6POtqN3YbM7gFHpm0MRs9M,spotify:track:6POtqN3YbM7gFHpm0MRs9M,https://api.spotify.com/v1/tracks/6POtqN3YbM7gFHpm0MRs9M,https://api.spotify.com/v1/audio-analysis/6POtqN3YbM7gFHpm0MRs9M,242840,4
107,True Faith - 2015 Remaster,5uyJ7fbjk6xZzt5UL5jcQg,New Order,0.608,0.924,0,-5.919,1,0.035,0.261,0.012,0.338,0.948,117.231,audio_features,5uyJ7fbjk6xZzt5UL5jcQg,spotify:track:5uyJ7fbjk6xZzt5UL5jcQg,https://api.spotify.com/v1/tracks/5uyJ7fbjk6xZzt5UL5jcQg,https://api.spotify.com/v1/audio-analysis/5uyJ7fbjk6xZzt5UL5jcQg,252053,4
108,Change,4ZQ6RPUhzcAZr81BLbiMrh,Tears For Fears,0.623,0.801,9,-5.912,0,0.0299,0.124,0.25,0.256,0.814,125.27,audio_features,4ZQ6RPUhzcAZr81BLbiMrh,spotify:track:4ZQ6RPUhzcAZr81BLbiMrh,https://api.spotify.com/v1/tracks/4ZQ6RPUhzcAZr81BLbiMrh,https://api.spotify.com/v1/audio-analysis/4ZQ6RPUhzcAZr81BLbiMrh,254000,4
109,Is Vic There?,4brFeNicHZlzvFqbNR0XGx,Department S,0.488,0.744,9,-13.597,0,0.0455,0.00201,0.00831,0.312,0.759,149.43,audio_features,4brFeNicHZlzvFqbNR0XGx,spotify:track:4brFeNicHZlzvFqbNR0XGx,https://api.spotify.com/v1/tracks/4brFeNicHZlzvFqbNR0XGx,https://api.spotify.com/v1/audio-analysis/4brFeNicHZlzvFqbNR0XGx,186773,4
110,Walls Come Tumbling Down,5LYXn7sJCHCIpf9ZiB31H0,The Style Council,0.424,0.939,4,-6.162,0,0.0563,0.00134,0.0,0.193,0.645,151.25,audio_features,5LYXn7sJCHCIpf9ZiB31H0,spotify:track:5LYXn7sJCHCIpf9ZiB31H0,https://api.spotify.com/v1/tracks/5LYXn7sJCHCIpf9ZiB31H0,https://api.spotify.com/v1/audio-analysis/5LYXn7sJCHCIpf9ZiB31H0,204333,4
111,Blister In The Sun,4PXH3g9qGgMqDlC52dJw07,Violent Femmes,0.725,0.558,0,-8.557,1,0.125,0.318,0.0,0.0976,0.88,96.969,audio_features,4PXH3g9qGgMqDlC52dJw07,spotify:track:4PXH3g9qGgMqDlC52dJw07,https://api.spotify.com/v1/tracks/4PXH3g9qGgMqDlC52dJw07,https://api.spotify.com/v1/audio-analysis/4PXH3g9qGgMqDlC52dJw07,144947,4
112,Wishing (If I Had a Photograph of You),2mwdSJZlzXOJqTQ37rpIbv,A Flock Of Seagulls,0.507,0.803,1,-5.176,1,0.0388,0.104,0.678,0.054,0.682,120.23,audio_features,2mwdSJZlzXOJqTQ37rpIbv,spotify:track:2mwdSJZlzXOJqTQ37rpIbv,https://api.spotify.com/v1/tracks/2mwdSJZlzXOJqTQ37rpIbv,https://api.spotify.com/v1/audio-analysis/2mwdSJZlzXOJqTQ37rpIbv,330427,4
113,Dancing with Tears in My Eyes,42l1eOB0qSkTxHdEZEhqem,Ultravox,0.589,0.908,9,-8.117,1,0.0431,0.151,0.000252,0.596,0.926,143.959,audio_features,42l1eOB0qSkTxHdEZEhqem,spotify:track:42l1eOB0qSkTxHdEZEhqem,https://api.spotify.com/v1/tracks/42l1eOB0qSkTxHdEZEhqem,https://api.spotify.com/v1/audio-analysis/42l1eOB0qSkTxHdEZEhqem,244120,4
114,Kid - 2006 Remaster,56aPHyy70SdIBYWEdV0cEi,Pretenders,0.436,0.728,1,-7.299,0,0.0305,0.0463,9.05e-05,0.115,0.65,137.525,audio_features,56aPHyy70SdIBYWEdV0cEi,spotify:track:56aPHyy70SdIBYWEdV0cEi,https://api.spotify.com/v1/tracks/56aPHyy70SdIBYWEdV0cEi,https://api.spotify.com/v1/audio-analysis/56aPHyy70SdIBYWEdV0cEi,186533,4
115,People Are People,4WoKuMjwJXuy9IqX6AH5JE,Depeche Mode,0.681,0.829,9,-7.305,0,0.0626,0.0795,2.09e-06,0.327,0.814,119.975,audio_features,4WoKuMjwJXuy9IqX6AH5JE,spotify:track:4WoKuMjwJXuy9IqX6AH5JE,https://api.spotify.com/v1/tracks/4WoKuMjwJXuy9IqX6AH5JE,https://api.spotify.com/v1/audio-analysis/4WoKuMjwJXuy9IqX6AH5JE,231960,4
116,Our Lips Are Sealed,5xZSbzCVTp0qQt2K6Dfe0V,Fun Boy Three,0.72,0.677,0,-10.717,1,0.0351,0.721,0.00379,0.18,0.867,125.579,audio_features,5xZSbzCVTp0qQt2K6Dfe0V,spotify:track:5xZSbzCVTp0qQt2K6Dfe0V,https://api.spotify.com/v1/tracks/5xZSbzCVTp0qQt2K6Dfe0V,https://api.spotify.com/v1/audio-analysis/5xZSbzCVTp0qQt2K6Dfe0V,171507,4
117,Age of Consent - 2015 Remaster,2EEinN4Zk8MUv4OQuLsTBj,New Order,0.372,0.91,2,-5.559,1,0.0392,0.00101,0.0944,0.13,0.756,161.964,audio_features,2EEinN4Zk8MUv4OQuLsTBj,spotify:track:2EEinN4Zk8MUv4OQuLsTBj,https://api.spotify.com/v1/tracks/2EEinN4Zk8MUv4OQuLsTBj,https://api.spotify.com/v1/audio-analysis/2EEinN4Zk8MUv4OQuLsTBj,315333,4
118,The Model - 2009 Remaster,1FL9DHDSED6lxNMDJUJQvB,Kraftwerk,0.708,0.683,4,-7.768,0,0.0344,0.00122,0.643,0.121,0.463,123.602,audio_features,1FL9DHDSED6lxNMDJUJQvB,spotify:track:1FL9DHDSED6lxNMDJUJQvB,https://api.spotify.com/v1/tracks/1FL9DHDSED6lxNMDJUJQvB,https://api.spotify.com/v1/audio-analysis/1FL9DHDSED6lxNMDJUJQvB,220533,4
119,Ghost Town,2vEUFrRByOKob8yqOd6LuA,The Specials,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683,audio_features,2vEUFrRByOKob8yqOd6LuA,spotify:track:2vEUFrRByOKob8yqOd6LuA,https://api.spotify.com/v1/tracks/2vEUFrRByOKob8yqOd6LuA,https://api.spotify.com/v1/audio-analysis/2vEUFrRByOKob8yqOd6LuA,219307,4
120,The Cutter,617ahruubznvqzv7Nas3QX,Echo & the Bunnymen,0.471,0.955,7,-5.219,1,0.121,0.00485,1.44e-06,0.162,0.35,139.266,audio_features,617ahruubznvqzv7Nas3QX,spotify:track:617ahruubznvqzv7Nas3QX,https://api.spotify.com/v1/tracks/617ahruubznvqzv7Nas3QX,https://api.spotify.com/v1/audio-analysis/617ahruubznvqzv7Nas3QX,232746,4
121,Oblivious,48cEn8VF0sDrpvjUaaCCcu,Aztec Camera,0.647,0.783,6,-7.713,0,0.0548,0.0404,0.124,0.0635,0.924,112.373,audio_features,48cEn8VF0sDrpvjUaaCCcu,spotify:track:48cEn8VF0sDrpvjUaaCCcu,https://api.spotify.com/v1/tracks/48cEn8VF0sDrpvjUaaCCcu,https://api.spotify.com/v1/audio-analysis/48cEn8VF0sDrpvjUaaCCcu,190773,4
